code,omschrijving,bouwgrootte,vermogen,polen,bouwvorm,volt,ie_klasse,materiaal,vrije_voorraad,inkomend,bearing_de,bearing_nde,cooling,hs_code,insulation,max_temp,min_temp,mounting_pos,options,paint,protection,shaft_dim,standard_type,terminal_box_pos,tropical,weight
4M001.50D4F2.,JE4-90L4,90,1.5,4,B3,230/400,IE4,Aluminium,0,0,6205 2RS C3,6205 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL9005,IP55,24x50,IEC60034,Boven-A1,0.95,20
4M002.20D4D2.,JE4-100L1-4,100,2.2,4,B5,230/400,IE4,Aluminium,0,0,6206 2RS C3,6206 2RS C3,IC411,8501522089,F/B,40,-20,B5-flens-horizontaal,PTC,RAL7024 / RAL9005,IP55,28x60,IEC60034,Boven-A1,0.95,26.5
4M002.20D4D4.,JE4-100L1-4,100,2.2,4,B5,400/690,IE4,Aluminium,0,0,6206 2RS C3,6206 2RS C3,IC411,8501522089,F/B,40,-20,B5-flens-horizontaal,PTC,RAL7024 / RAL9005,IP55,28x60,IEC60034,Boven-A1,0.95,26.5
4M002.20D4F2.,JE4-100L1-4,100,2.2,4,B3,230/400,IE4,Aluminium,0,0,6206 2RS C3,6206 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL9005,IP55,28x60,IEC60034,Boven-A1,0.95,26.5
4M002.20D4F4.,JE4-100L1-4,100,2.2,4,B3,400/690,IE4,Aluminium,0,0,6206 2RS C3,6206 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL9005,IP55,28x60,IEC60034,Boven-A1,0.95,26.5
4M003.00D4D2.,JE4-100L2-4,100,3.0,4,B5,230/400,IE4,Aluminium,0,0,6206 2RS C3,6206 2RS C3,IC411,8501522089,F/B,40,-20,B5-flens-horizontaal,PTC,RAL7024 / RAL9005,IP55,28x60,IEC60034,Boven-A1,0.95,33
4M003.00D4D4.,JE4-100L2-4,100,3.0,4,B5,400/690,IE4,Aluminium,0,0,6206 2RS C3,6206 2RS C3,IC411,8501522089,F/B,40,-20,B5-flens-horizontaal,PTC,RAL7024 / RAL9005,IP55,28x60,IEC60034,Boven-A1,0.95,33
4M003.00D4F2.,JE4-100L2-4,100,3.0,4,B3,230/400,IE4,Aluminium,0,0,6206 2RS C3,6206 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL9005,IP55,28x60,IEC60034,Boven-A1,0.95,33
4M003.00D4F4.,JE4-100L2-4,100,3.0,4,B3,400/690,IE4,Aluminium,0,0,6206 2RS C3,6206 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL9005,IP55,28x60,IEC60034,Boven-A1,0.95,33
4M004.00D4D2.,JE4-112M4,112,4.0,4,B3,230/400,IE4,Aluminium,0,0,6306 2RS C3,6306 2RS C3,IC411,8501522089,F/B,40,-20,B5-flens-horizontaal,PTC,RAL7024 / RAL9005,IP55,28x60,IEC60034,Boven-A1,0.95,39
4M004.00D4D4.,JE4-112M4,112,4.0,4,B3,400/690,IE4,Aluminium,0,0,6306 2RS C3,6306 2RS C3,IC411,8501522089,F/B,40,-20,B5-flens-horizontaal,PTC,RAL7024 / RAL9005,IP55,28x60,IEC60034,Boven-A1,0.95,39
4M004.00D4F2.,JE4-112M4,112,4.0,4,B3,230/400,IE4,Aluminium,0,0,6306 2RS C3,6306 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL9005,IP55,28x60,IEC60034,Boven-A1,0.95,39
4M004.00D4F4.,JE4-112M4,112,4.0,4,B3,400/690,IE4,Aluminium,0,0,6306 2RS C3,6306 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL9005,IP55,28x60,IEC60034,Boven-A1,0.95,39
4M005.50D4D2.,JE4-132S4,132,5.5,4,B5,230/400,IE4,Aluminium,0,0,6308 2RS C3,6308 2RS C3,IC411,8501522089,F/B,40,-20,B5-flens-horizontaal,PTC,RAL7024 / RAL9005,IP55,38x80,IEC60034,Boven-A1,0.95,56
4M005.50D4D4.,JE4-132S4,132,5.5,4,B3,400/690,IE4,Aluminium,0,0,6308 2RS C3,6308 2RS C3,IC411,8501522089,F/B,40,-20,B5-flens-horizontaal,PTC,RAL7024 / RAL9005,IP55,38x80,IEC60034,Boven-A1,0.95,56
4M005.50D4F2.,JE4-132S4,132,5.5,4,B3,230/400,IE4,Aluminium,0,0,6308 2RS C3,6308 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL9005,IP55,38x80,IEC60034,Boven-A1,0.95,56
4M005.50D4F4.,JE4-132S4,132,5.5,4,B3,400/690,IE4,Aluminium,0,0,6308 2RS C3,6308 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL9005,IP55,38x80,IEC60034,Boven-A1,0.95,56
4M007.50D4D2.,JE4-132M4,132,7.5,4,B5,230/400,IE4,Aluminium,0,0,6308 2RS C3,6308 2RS C3,IC411,8501522089,F/B,40,-20,B5-flens-horizontaal,PTC,RAL7024 / RAL9005,IP55,38x80,IEC60034,Boven-A1,0.95,63
4M007.50D4D4.,JE4-132M4,132,7.5,4,B5,400/690,IE4,Aluminium,0,0,6308 2RS C3,6308 2RS C3,IC411,8501522089,F/B,40,-20,B5-flens-horizontaal,PTC,RAL7024 / RAL9005,IP55,38x80,IEC60034,Boven-A1,0.95,63
4M007.50D4F2.,JE4-132M4,132,7.5,4,B3,230/400,IE4,Aluminium,0,0,6308 2RS C3,6308 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL9005,IP55,38x80,IEC60034,Boven-A1,0.95,63
4M007.50D4F4.,JE4-132M4,132,7.5,4,B3,400/690,IE4,Aluminium,0,0,6308 2RS C3,6308 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL9005,IP55,38x80,IEC60034,Boven-A1,0.95,63
4S011.00D4F4.,YE4-160M-4,160,11.0,4,B3,400/690,IE4,Gietijzer,0,0,6309 2RS C3,6309 2RS C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL7024,IP55,42x110,IEC60034,Boven-A1,0.95,146
4S011.00D4F4L.,YE4-160M-4,160,11.0,4,B3,400/690,IE4,Gietijzer,2,0,6309 2RS C3,6309 2RS C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL7024,IP55,42x110,IEC60034,Links-D4,0.95,146
4S011.00D4F4R.,YE4-160M-4,160,11.0,4,B3,400/690,IE4,Gietijzer,3,0,6309 2RS C3,6309 2RS C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL7024,IP55,42x110,IEC60034,Rechts-B1,0.95,146
4S015.00D4F4.,YE4-160L-4,160,15.0,4,B3,400/690,IE4,Gietijzer,0,0,6309 2RS C3,6309 2RS C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL7024,IP55,42x110,IEC60034,Boven-A1,0.95,170
4S022.00D4F4.,YE4-180L-4,180,22.0,4,B3,400/690,IE4,Gietijzer,1,0,6311 2RS C3,6311 2RS C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL7024,IP55,48x110,IEC60034,Boven-A1,0.95,227
4S030.00D4F4.,YE4-200L-4,200,30.0,4,B3,400/690,IE4,Gietijzer,0,0,6312 2RS C3,6312 2RS C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL7024,IP55,55x110,IEC60034,Boven-A1,0.95,297
4S037.00D4F4.,YE4-225S-4,225,37.0,4,B3,400/690,IE4,Gietijzer,5,0,6313 C3,6313 C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL7024,IP55,60x140,IEC60034,Boven-A1,0.95,361
4S037.00D4F4L.,YE4-225S-4,225,37.0,4,B3,400/690,IE4,Gietijzer,1,0,6313 C3,6313 C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL7024,IP55,60x140,IEC60034,Links-D4,0.95,361
4S037.00D4F4R.,YE4-225S-4,225,37.0,4,B3,400/690,IE4,Gietijzer,1,0,6313 C3,6313 C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL7024,IP55,60x140,IEC60034,Rechts-B1,0.95,361
4S045.00D4F4L.,YE4-225M-4,225,45.0,4,B3,400/690,IE4,Gietijzer,1,0,6313 C3,6313 C3,IC411,8501529090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL7024,IP55,60x140,IEC60034,Links-D4,0.95,391
4S045.00D4F4R.,YE4-225M-4,225,45.0,4,B3,400/690,IE4,Gietijzer,4,0,6313 C3,6313 C3,IC411,8501529090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL7024,IP55,60x140,IEC60034,Rechts-B1,0.95,391
4S055.00D4F4.,YE4-250M-4,250,55.0,4,B3,400/690,IE4,Gietijzer,3,0,6314 C3,6314 C3,IC411,8501529090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL7024,IP55,65x140,IEC60034,Boven-A1,0.95,482
4S055.00D4F4R.,YE4-250M-4,250,55.0,4,B3,400/690,IE4,Gietijzer,2,0,6314 C3,6314 C3,IC411,8501529090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL7024,IP55,65x140,IEC60034,Rechts-B1,0.95,482
4S075.00D4F4.,YE4-280S-4,280,75.0,4,B3,400/690,IE4,Gietijzer,0,0,6317 C3,6317 C3,IC411,8501529090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL7024,IP55,75x140,IEC60034,Boven-A1,0.95,656
4S075.00D4F4R.,YE4-280S-4,280,75.0,4,B3,400/690,IE4,Gietijzer,0,0,6317 C3,6317 C3,IC411,8501529090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL7024,IP55,75x140,IEC60034,Rechts-B1,0.95,656
4S090.00D4K4.,YE4-280M-4,280,90.0,4,B3,400/690,IE4,Gietijzer,1,0,6317 C3,6317 C3,IC411,8501538190,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL7024,IP55,75x140,IEC60034,Boven-A1,0.95,693
4S110.00D4F4.,YE4-315S4,315,110.0,4,B3,400/690,IE4,Gietijzer,0,0,NU319 C3,6319 C3,IC411,8501538190,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL7024,IP55,80x170,IEC60034,Boven-A1,0.95,983
4S110.00D4K4.,YE4-315S4,315,110.0,4,B3,400/690,IE4,Gietijzer,0,0,6319 C3,6319 C3,IC411,8501538190,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL7024,IP55,80x170,IEC60034,Boven-A1,0.95,983
4S160.00D4F4.,YE3-315L1-4,315,160.0,4,B3,400/690,IE4,Gietijzer,0,0,NU319 C3,6319 C3,IC411,8501538190,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL7024,IP55,80x170,IEC60034,Boven-A1,0.95,1234
4S160.00D4K4.,YE3-315L1-4,315,160.0,4,B3,400/690,IE4,Gietijzer,0,0,6319 C3,6319 C3,IC411,8501538190,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL7024,IP55,80x170,IEC60034,Boven-A1,0.95,1234
4S200.00D4K4.,YE4-315L3-4,315,200.0,4,B3,400/690,IE4,Gietijzer,0,0,6319 C3,6319 C3,IC411,8501538190,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL7024,IP55,80x170,IEC60034,Boven-A1,0.95,1354
4S315.00D4K4.,YE4-355L2-4,355,315.0,4,B3,400/690,IE4,Gietijzer,0,0,6322 C3,6322 C3,IC411,8501538190,F/B,40,-20,B3-voet-horizontaal,PTC,RAL7024 / RAL7024,IP55,100x210,IEC60034,Boven-A1,0.95,2140
SM000.18D4F2.,ML632-4,63,0.18,4,B3,230/400,IE2 1 phase,Aluminium,6,0,6201 2RS C3,6201 2RS C3,IC411,8501510090,F/B,40,-20,B3-voet-horizontaal,B3 - KK4,RAL5010,IP55,11x23,IEC60034,Boven-A1,95,5
SM000.25D4F2.,ML711-4,71,0.25,4,B3,230/400,IE2 1 phase,Aluminium,0,0,6202 2RS C3,6202 2RS C3,IC411,8501510090,F/B,40,-20,B3-voet-horizontaal,,RAL5010,IP55,14x30,IEC60034,Boven-A1,95,0
SM000.37D4F2.,ML712-4,71,0.37,4,B3,230/400,IE2 1 phase,Aluminium,0,0,6202 2RS C3,6202 2RS C3,IC411,8501510090,F/B,40,-20,B3-voet-horizontaal,B3 - KK4,RAL5010,IP55,14x30,IEC60034,Boven-A1,95,7
SM000.55D4F2.,ML801-4,80,0.55,4,B3,230/400,IE2 1 phase,Aluminium,0,0,6204 2RS C3,6204 2RS C3,IC411,8501510090,F/B,40,-20,B3-voet-horizontaal,B3 - KK4,RAL5010,IP55,19x40,IEC60034,Boven-A1,95,0
SM000.75D4F2.,ML802-4,80,0.75,4,B3,230/400,IE2 1 phase,Aluminium,1,0,6204 2RS C3,6204 2RS C3,IC411,8501510090,F/B,40,-20,B3-voet-horizontaal,B3 - KK4,RAL5010,IP55,19x40,IEC60034,Boven-A1,95,0
SM001.10D4F2.,ML90S4,90,1.1,4,B3,230/400,IE2 1 phase,Aluminium,9,0,6205 2RS C3,6205 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,B3 - KK4,RAL5010,IP55,24x50,IEC60034,Boven-A1,95,14
SM001.50D4F2.,ML90L4,90,2.2,4,B3,230/400,IE2 1 phase,Aluminium,0,0,6205 2RS C3,6205 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,B3 - KK4,RAL5010,IP55,24x50,IEC60034,Boven-A1,95,17
SM002.20D4F2.,ML100L1-4,100,3.0,4,B3,230/400,IE2 1 phase,Aluminium,13,0,6206 2RS C3,6206 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,B3 - KK4,RAL5010,IP55,28x60,IEC60034,Boven-A1,95,0
SM003.00D4F2.,ML100L2-4,100,3.0,4,B3,230/400,IE2 1 phase,Aluminium,3,0,6206 2RS C3,6206 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,B3 - KK4,RAL5010,IP55,28x60,IEC60034,Boven-A1,95,27.3
XM000.25D4F2.,MS633-4,63,0.25,4,B3,230/400,IE1,Aluminium,59,0,6201 2RS C3,6201 2RS C3,IC411,8501510090,F/B,40,-20,B3-voet-horizontaal,,RAL5010 / RAL9005,IP55,11x23,IEC60034,Boven-A1,0.95,5
XM000.55D4F2.,MS713-4,71,0.55,4,B3,230/400,IE1,Aluminium,28,0,6202 2RS C3,6202 2RS C3,IC411,8501510090,F/B,40,-20,B3-voet-horizontaal,,RAL5010 / RAL9005,IP55,14x30,IEC60034,Boven-A1,0.95,6.9
XM001.10D4F2.,EMS803-4,80,1.1,4,B3,230/400,IE2,Aluminium,10,48,6204 2RS C3,6204 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,,RAL5014 / RAL9005,IP55,19x40,IEC60034,Boven-A1,0.95,13
XM002.20D4F2.,EMS90L2-4,90,2.2,4,B3,230/400,IE2,Aluminium,62,0,6205 2RS C3,6204 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,,RAL5014 / RAL9005,IP55,24x50,IEC60034,Boven-A1,0.95,22
XM002.20D4F4.,EMS90L2-4,90,2.2,4,B3,400/690,IE2,Aluminium,13,0,6205 2RS C3,6205 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,,RAL5014 / RAL9005,IP55,24x50,IEC60034,Boven-A1,0.95,22
XM004.00D4F2.,EMS100L3-4,100,4.0,4,B3,230/400,IE2,Aluminium,16,18,6206 2RS C3,6206 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,,RAL5014 / RAL9005,IP55,28x60,IEC60034,Boven-A1,0.95,28
XM004.00D4F4.,EMS100L3-4,100,4.0,4,B3,400/690,IE2,Aluminium,27,0,6206 2RS C3,6206 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,,RAL5014 / RAL9005,IP55,28x60,IEC60034,Boven-A1,0.95,28
XM005.50D4F2.,EMS112M2-4,112,5.5,4,B3,230/400,IE2,Aluminium,55,0,6306 2RS C3,6306 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,,RAL5014 / RAL9005,IP55,28x60,IEC60034,Boven-A1,0.95,39
XM005.50D4F4.,EMS112M2-4,112,5.5,4,B3,400/690,IE2,Aluminium,60,18,6306 2RS C3,6306 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,,RAL5014 / RAL9005,IP55,28x60,IEC60034,Boven-A1,0.95,39
XM011.00D4F4.,EMS132L2-4,132,11.0,4,B3,400/690,IE2,Aluminium,27,24,6308 2RS C3,6308 2RS C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,,RAL5014 / RAL9005,IP55,38x80,IEC60034,Boven-A1,0.95,61
XM018.50D4F4.,EMS160L2-4,160,18.5,4,B3,400/690,IE2,Aluminium,0,0,6309 2RS C3,6309 2RS C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,PTC,RAL5014 / RAL9005,IP55,42x110,IEC60034,Boven-A1,0.95,111
GM090L464.,MSG90L4-6,90,1.1/0.37,4/6,B3,400,2 Speed,Aluminium,7,0,6205 2RS C3,6205 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,,RAL5010 / RAL5010,IP55,24x50,IEC60034,Boven-A1,0.95,14
GM100L464.,MSG-100L-4/6,100,2.2/0.75,4/6,B3,400,2 Speed,Aluminium,0,0,6206 2RS C3,6206 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,B3 - KKB,RAL5010,IP55,28x60,IEC60034,Boven-A1,0,29
GM112M464.,MSG112M4/6,112,3.0/0.1,4/6,B3,400,2 Speed,Aluminium,9,0,6306 2RS C3,6306 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,B3 - KKB,RAL5010,IP55,28x60,IEC60034,Boven-A1,0,33
GM132M464.,MSG132M4/6,132,5.5/1.6,4/6,B3,400,2 Speed,Aluminium,0,6,6308 2RS C3,6308 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,B3 - KKB,RAL5010,IP55,38x80,IEC60034,Boven-A1,0.95,70
GM132MA464.,MSG-132M1-4/6,132,7.5/2.2,4/6,B3,400,2 Speed,Aluminium,0,0,6308 2RS C3,6308 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,B3 - KKB,RAL5010,IP55,38x80,IEC60034,Boven-A1,0,56
TG160L464.,TCG-160L-4/6,160,10.0/3.3,4/6,B3,400,2 Speed,Gietijzer,3,0,6309 2RS C3,6309 2RS C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,,RAL5010,IP55,42x110,IEC60034,Boven-A1,0,153
TG160M464.,TCG-160M-4/6,160,14.0/4.5,4/6,B3,400,2 Speed,Gietijzer,3,0,6309 2RS C3,6309 2RS C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,,RAL5010,IP55,42x110,IEC60034,Boven-A1,0,125
TG180M464.,YD-180L4-6,180,16.0/6.5,4/6,B3,400,2 Speed,Gietijzer,6,0,,,,,,,,,,,,,,,,
DM080A484.,MSD801-4/8,80,0.55/0.09,4/8,B3,400,2 Speed,Aluminium,15,0,6204 2RS C3,6204 2RS C3,IC411,8501510090,F/B,40,-20,B3-voet-horizontaal,B3 - KKB,RAL5010,IP55,19x40,IEC60034,Boven-A1,0,0
DM080B484.,MSD802-4/8,80,0.75/0.19,4/8,B3,400,2 Speed,Aluminium,23,0,6204 2RS C3,6204 2RS C3,IC411,8501510090,F/B,40,-20,B3-voet-horizontaal,B3 - KKB,RAL5010,IP55,19x40,IEC60034,Boven-A1,0,13
DM090L484.,MSD90L4/8,90,1.1/0.18,4/8,B3,400,2 Speed,Aluminium,27,0,6205 2RS C3,6204 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,B3 - KKB,RAL5010,IP55,24x50,IEC60034,Boven-A1,0,18
DM090S484.,MSD90S4/8,90,1.5/0.25,4/8,B3,400,2 Speed,Aluminium,39,0,6205 2RS C3,6204 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,B3 - KKB,RAL5010,IP55,24x50,IEC60034,Boven-A1,0,17
DM100LA484.,MSD100L1-4/8,100,2.2/0.37,4/8,B3,400,2 Speed,Aluminium,23,0,6206 2RS C3,6206 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,B3 - KKB,RAL5010,IP55,28x60,IEC60034,Boven-A1,0,24
DM100LB484.,MSD100L2-4/8,100,3.0/0.55,4/8,B3,400,2 Speed,Aluminium,44,0,6206 2RS C3,6206 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,B3 - KKB,RAL5010,IP55,28x60,IEC60034,Boven-A1,0,27
DM112M484.,MSD112M4/8,112,4.0/0.75,4/8,B3,400,2 Speed,Aluminium,54,0,6306 2RS C3,6306 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,B3 - KKB,RAL5010,IP55,28x60,IEC60034,Boven-A1,0,34
DM132M484.,MSD132M4/8,132,2.2/1.5,4/8,B3,400,2 Speed,Aluminium,13,0,6308 2RS C3,6308 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,B3 - KKB,RAL5010,IP55,38x80,IEC60034,Boven-A1,0,59
DM132S484.,MSD132S4/8,132,5.5/1.1,4/8,B3,400,2 Speed,Aluminium,35,0,6308 2RS C3,6308 2RS C3,IC411,8501522089,F/B,40,-20,B3-voet-horizontaal,B3 - KKB,RAL5010,IP55,38x80,IEC60034,Boven-A1,0,56.8
SD160L484L.,YD-160L-4/8,160,15.0/3.8,4/8,B3,400,2 Speed,Gietijzer,1,0,6309 2RS C3,6309 2RS C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,B3 - KKL,RAL5010,IP55,42x110,IEC60034,Links-D4,0,134
SD160M484L.,YD-160M-4/8,160,11.0/2.8,4/8,B3,400,2 Speed,Gietijzer,3,0,6309 2RS C3,6309 2RS C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,,RAL5010,IP55,42x110,IEC60034,Links-D4,95,130
SD160M484R.,YD-160M-4/8,160,11.0/2.8,4/8,B3,400,2 Speed,Gietijzer,1,0,6309 2RS C3,6309 2RS C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,,RAL5010,IP55,42x110,IEC60034,Rechts-B1,95,130
SD180L484.,YD-180L-4/8,180,22.0/5.5,4/8,B3,400,2 Speed,Gietijzer,5,0,6311 2RS C3,6311 2RS C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,,RAL5010,IP55,48x110,IEC60034,Boven-A1,95,182
SD180L484L.,YD-180L-4/8,180,22.0/5.5,4/8,B3,400,2 Speed,Gietijzer,3,0,6311 2RS C3,6311 2RS C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,,RAL5010,IP55,48x110,IEC60034,Links-D4,95,210
SD180L484R.,YD-180L-4/8,180,22.0/5.5,4/8,B3,400,2 Speed,Gietijzer,3,0,6311 2RS C3,6311 2RS C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,,RAL5010,IP55,48x110,IEC60034,Rechts-B1,95,210
SD180M484.,YD-180M-4/8,180,18.5/4.5,4/8,B3,400,2 Speed,Gietijzer,0,0,6311 2RS C3,6311 2RS C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,B3 - KKB,RAL5010,IP55,48x110,IEC60034,Boven-A1,0,195
SD180M484L.,YD-180M-4/8,180,18.5/4.5,4/8,B3,400,2 Speed,Gietijzer,2,0,6311 2RS C3,6311 2RS C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,B3 - KKL,RAL5010,IP55,48x110,IEC60034,Links-D4,0,195
SD180M484R.,YD-180M-4/8,180,18.5/4.5,4/8,B3,400,2 Speed,Gietijzer,1,0,6311 2RS C3,6311 2RS C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,B3 - KKR,RAL5010,IP55,48x110,IEC60034,Rechts-B1,0,195
SD200L484.,YD-200L-4/8,200,30.0/7.5,4/8,B3,400,2 Speed,Gietijzer,0,0,6312 2RS C3,6312 2RS C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,B3 - KKB,RAL5010,IP55,55x110,IEC60034,Boven-A1,0,0
SD200L484R.,YD-200L-4/8,200,30.0/7.5,4/8,B3,400,2 Speed,Gietijzer,0,0,6312 2RS C3,6312 2RS C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,B3 - KKR,RAL5010,IP55,55x110,IEC60034,Rechts-B1,0,0
SD225M484.,YD-225M-4/8,225,45.0/11.0,4/8,B3,400,2 Speed,Gietijzer,3,0,6313 C3,6313 C3,IC411,8501529090,F/B,40,-20,B3-voet-horizontaal,B3 - KKB,RAL5010,IP55,60x140,IEC60034,Boven-A1,0,0
SD225S484.,YD-225S-4/8,225,37.0/9.0,4/8,B3,400,2 Speed,Gietijzer,0,0,6313 C3,6313 C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,B3 - KKB,RAL5010,IP55,60x140,IEC60034,Boven-A1,0,335
SD250M484.,YD-250M-4/8,250,55.0/14.0,4/8,B3,400,2 Speed,Gietijzer,0,0,6314 C3,6314 C3,IC411,8501529090,F/B,40,-20,B3-voet-horizontaal,,RAL5010,IP55,65x140,IEC60034,Boven-A1,95,0
TD160L484.,TCD-160L-4/8,160,15.0/3.8,4/8,B3,400,2 Speed,Gietijzer,25,6,6309 2RS C3,6309 2RS C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,B3 - KKB,RAL5010,IP55,42x110,IEC60034,Boven-A1,0.95,154
TD160M484.,TCD-160M-4/8,160,11.0/2.8,4/8,B3,400,2 Speed,Gietijzer,16,12,6309 2RS C3,6309 2RS C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,B3 - KKB,RAL5010,IP55,42x110,IEC60034,Boven-A1,0,130
TD180L484.,TCD-180L-4/8,180,22.0/5.5,4/8,B3,400,2 Speed,Gietijzer,9,4,6311 2RS C3,6311 2RS C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,B3 - KKB,RAL5010,IP55,48x110,IEC60034,Boven-A1,0,198
TD180M484.,TCD-180M-4/8,180,18.5/4.5,4/8,B3,400,2 Speed,Gietijzer,16,0,6311 2RS C3,6311 2RS C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,B3 - KKB,RAL5010,IP55,48x110,IEC60034,Boven-A1,0,178
TD200L484.,TCD-200L-4/8,200,30.0/7.5,4/8,B3,400,2 Speed,Gietijzer,21,5,6312 2RS C3,6312 2RS C3,IC411,8501523090,F/B,40,-20,B3-voet-horizontaal,B3 - KKB,RAL5010,IP55,55x110,IEC60034,Boven-A1,0,258
TD225M484.,TCD-225M-4/8,225,45.0/11.0,4/8,B3,400,2 Speed,Gietijzer,10,0,6313 C3,6313 C3,IC411,8501529090,F/B,40,-20,B3-voet-horizontaal,,RAL5010,IP55,60x140,IEC60034,Boven-A1,0.95,0
